"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"57564631";"01";"25441";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564631";"01";"23832";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564631";"01";"5752029";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564631";"01";"5752647";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564631";"01";"5751929";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564631";"01";"22053";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:53:45.868";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564632";"03";"5757439";"";"";"59751";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-17";"2015-11-19";"345M12345  3T123 4T1234 (17/11/2015 - 19/11/2015)";"4";"5";"REGULAR";"f";"2016-01-11 16:07:17.819";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"5752647";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"25441";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"5751929";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"23832";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"22053";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564633";"02";"5752029";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"10";"REGULAR";"f";"2015-12-11 14:56:25.59";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564634";"04";"5757439";"";"";"59751";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-24";"2015-11-26";"345M12345  3T123 4T1234 (24/11/2015 - 26/11/2015)";"4";"5";"REGULAR";"f";"2016-01-11 16:14:20.887";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"5752029";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"22053";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"25441";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"5752647";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"5751929";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564635";"03";"23832";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"6";"9";"REGULAR";"f";"2015-12-11 14:59:48.228";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"5752647";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"25441";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"5751929";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"23832";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"5752029";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564636";"04";"22053";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"7";"9";"REGULAR";"f";"2015-12-11 15:02:30.61";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564637";"01";"5751853";"";"";"21045";"GRADUAÇÃO";"Campus Central";"Sala Umbuzeiro -Bloco Novo CB - Térreo - 4ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"246N12";"41";"45";"REGULAR";"f";"2015-12-18 08:52:05.394";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57564637";"01";"5757272";"";"";"21045";"GRADUAÇÃO";"Campus Central";"Sala Umbuzeiro -Bloco Novo CB - Térreo - 4ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"246N12";"41";"45";"REGULAR";"f";"2015-12-18 08:52:05.394";"f";"";"108";"CONSOLIDADA";"";"Presencial";
"57564638";"05";"5757439";"";"";"59751";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-12-01";"2015-12-03";"345M12345  3T123 4T1234 (01/12/2015 - 03/12/2015)";"4";"5";"REGULAR";"f";"2016-01-11 16:17:02.559";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564639";"06";"5757439";"";"";"59751";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-20";"2015-10-22";"345M12345  3T123 4T1234 (20/10/2015 - 22/10/2015)";"4";"5";"REGULAR";"f";"2016-01-11 16:18:56.135";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"5751929";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"5752029";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"5752647";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"22053";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"25441";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564640";"05";"23832";"";"";"55233";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"56M34 (27/07/2015 - 19/12/2015)";"5";"9";"REGULAR";"f";"2015-12-11 15:04:26.198";"f";"";"78";"CONSOLIDADA";"";"Presencial";
"57564641";"07";"5757439";"";"";"59751";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-27";"2015-10-29";"345M12345  3T123 4T1234 (27/10/2015 - 29/10/2015)";"3";"5";"REGULAR";"f";"2016-01-11 16:20:24.618";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564642";"01";"5756391";"";"";"57934";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T13";"32";"60";"REGULAR";"f";"2015-12-19 09:27:26.899";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57564642";"01";"5752550";"";"";"57934";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T13";"32";"60";"REGULAR";"f";"2015-12-19 09:27:26.899";"f";"";"42";"CONSOLIDADA";"";"Presencial";
"57564643";"01";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-13";"2015-10-15";"345M12345  3T123 4T1234 (13/10/2015 - 15/10/2015)";"2";"5";"REGULAR";"f";"2016-01-11 16:39:56.455";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564644";"01";"5754348";"";"";"2049150";"GRADUAÇÃO";"Campus Central";"Sala Catolé - Bloco Novo CB - 1º Andar - 5ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"3N12 5N34";"20";"30";"REGULAR";"f";"2015-12-14 15:30:23.94";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564645";"02";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-03";"2015-11-05";"345M12345  3T123 4T1234 (03/11/2015 - 05/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:40:59.204";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564646";"01";"5756391";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"10";"15";"REGULAR";"f";"2015-12-19 09:34:43.772";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564646";"01";"5753083";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"10";"15";"REGULAR";"f";"2015-12-19 09:34:43.772";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564646";"01";"5752550";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"10";"15";"REGULAR";"f";"2015-12-19 09:34:43.772";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564647";"03";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-10";"2015-11-12";"345M12345  34T123 (10/11/2015 - 12/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:42:10.915";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564648";"01";"5757272";"";"";"24264";"GRADUAÇÃO";"Campus Central";"Sala Catolé -Bloco Novo CB - 1º andar - 5ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"2345M12";"31";"50";"REGULAR";"f";"2015-12-12 12:56:47.005";"f";"";"142";"CONSOLIDADA";"";"Presencial";
"57564648";"01";"26020";"";"";"24264";"GRADUAÇÃO";"Campus Central";"Sala Catolé -Bloco Novo CB - 1º andar - 5ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"2345M12";"31";"50";"REGULAR";"f";"2015-12-12 12:56:47.005";"f";"";"142";"CONSOLIDADA";"";"Presencial";
"57564649";"04";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-17";"2015-11-19";"345M12345  3T123 4T1234 (17/11/2015 - 19/11/2015)";"2";"5";"REGULAR";"f";"2016-01-11 16:43:14.993";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564650";"05";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-24";"2015-11-26";"345M12345  3T123 4T1234 (24/11/2015 - 26/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:44:29.766";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564651";"06";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-12-01";"2015-12-03";"345M12345  3T123 4T1234 (01/12/2015 - 03/12/2015)";"2";"5";"REGULAR";"f";"2016-01-11 16:46:29.964";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564652";"02";"5757272";"";"";"21045";"GRADUAÇÃO";"Campus Central";"Sala Mandacarú - Bloco Novo CB - Térreo - 3ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"246T34";"44";"38";"REGULAR";"f";"2015-12-12 12:11:20.728";"f";"";"104";"CONSOLIDADA";"";"Presencial";
"57564652";"02";"26020";"";"";"21045";"GRADUAÇÃO";"Campus Central";"Sala Mandacarú - Bloco Novo CB - Térreo - 3ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"246T34";"44";"38";"REGULAR";"f";"2015-12-12 12:11:20.728";"f";"";"104";"CONSOLIDADA";"";"Presencial";
"57564652";"02";"22728";"";"";"21045";"GRADUAÇÃO";"Campus Central";"Sala Mandacarú - Bloco Novo CB - Térreo - 3ª Sala";"2015";"2";"2015-07-27";"2015-12-19";"246T34";"44";"38";"REGULAR";"f";"2015-12-12 12:11:20.728";"f";"";"104";"CONSOLIDADA";"";"Presencial";
"57564653";"02";"5756391";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"6";"15";"REGULAR";"f";"2015-12-19 09:39:13.164";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564653";"02";"5752550";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"6";"15";"REGULAR";"f";"2015-12-19 09:39:13.164";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564653";"02";"5753083";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"6";"15";"REGULAR";"f";"2015-12-19 09:39:13.164";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564654";"07";"5752212";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-20";"2015-10-22";"345M12345  3T123 4T1234 (20/10/2015 - 22/10/2015)";"3";"4";"REGULAR";"f";"2016-01-11 16:48:28.996";"f";"";"0";"CONSOLIDADA";"";"Presencial";
"57564655";"03";"5753083";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"11";"15";"REGULAR";"f";"2015-12-19 09:43:27.509";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564655";"03";"5756391";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"11";"15";"REGULAR";"f";"2015-12-19 09:43:27.509";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564655";"03";"5752550";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"11";"15";"REGULAR";"f";"2015-12-19 09:43:27.509";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564656";"04";"5753083";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"5";"15";"REGULAR";"f";"2015-12-19 09:47:40.436";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564656";"04";"5752550";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"5";"15";"REGULAR";"f";"2015-12-19 09:47:40.436";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564656";"04";"5756391";"";"";"57935";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"5T4 6T134 (27/07/2015 - 19/12/2015)";"5";"15";"REGULAR";"f";"2015-12-19 09:47:40.436";"f";"";"81";"CONSOLIDADA";"";"Presencial";
"57564657";"08";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-27";"2015-10-29";"345M12345  3T123 4T1234 (27/10/2015 - 29/10/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:51:14.282";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564658";"09";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-03";"2015-11-05";"345M12345  3T123 4T1234 (03/11/2015 - 05/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:52:49.261";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564659";"10";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-10";"2015-11-12";"345M12345  3T123 4T1234 (10/11/2015 - 12/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:54:35.532";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564660";"11";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-17";"2015-11-19";"345M12345  3T123 4T1234 (17/11/2015 - 19/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:55:36.498";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564661";"01";"5754591";"";"";"54250";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T3";"52";"57";"REGULAR";"f";"2015-12-13 23:31:35.254";"f";"";"17";"CONSOLIDADA";"";"Presencial";
"57564661";"01";"5755374";"";"";"54250";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T3";"52";"57";"REGULAR";"f";"2015-12-13 23:31:35.254";"f";"";"17";"CONSOLIDADA";"";"Presencial";
"57564661";"01";"3032037";"";"";"54250";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T3";"52";"57";"REGULAR";"f";"2015-12-13 23:31:35.254";"f";"";"17";"CONSOLIDADA";"";"Presencial";
"57564662";"12";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-11-24";"2015-11-26";"345M12345  3T123 4T1234 (24/11/2015 - 26/11/2015)";"2";"4";"REGULAR";"f";"2016-01-11 16:56:40.198";"f";"";"30";"CONSOLIDADA";"";"Presencial";
"57564663";"01";"5755374";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"15";"19";"REGULAR";"f";"2015-11-24 07:12:49.415";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564663";"01";"5754591";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"15";"19";"REGULAR";"f";"2015-11-24 07:12:49.415";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564663";"01";"3032037";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"15";"19";"REGULAR";"f";"2015-11-24 07:12:49.415";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564664";"13";"5756628";"";"";"59752";"GRADUAÇÃO";"Campus Santa Cruz";"Externo";"2015";"2";"2015-10-13";"2015-10-15";"345M12345  3T123 4T1234 (13/10/2015 - 15/10/2015)";"1";"4";"REGULAR";"f";"2016-01-11 16:57:53.209";"f";"";"22";"CONSOLIDADA";"";"Presencial";
"57564665";"02";"3032037";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"21";"19";"REGULAR";"f";"2015-11-24 07:15:23.812";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564665";"02";"5754591";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"21";"19";"REGULAR";"f";"2015-11-24 07:15:23.812";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564665";"02";"5755374";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"21";"19";"REGULAR";"f";"2015-11-24 07:15:23.812";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564666";"03";"5755374";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"16";"19";"REGULAR";"f";"2015-11-24 07:17:34.161";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564666";"03";"5754591";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"16";"19";"REGULAR";"f";"2015-11-24 07:17:34.161";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564666";"03";"3032037";"";"";"54251";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"2T4 4T34 (27/07/2015 - 19/12/2015)";"16";"19";"REGULAR";"f";"2015-11-24 07:17:34.161";"f";"";"49";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"5751840";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"5754335";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"5755282";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"23189";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"37281";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"22869";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"57564668";"01";"2300648";"";"";"54275";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"2";"2015-07-27";"2015-12-19";"35M12";"40";"60";"REGULAR";"f";"2015-12-08 18:14:39.399";"f";"";"72";"CONSOLIDADA";"";"Presencial";
